this is just a sample data (lines 1 and 2 are skipped from SpringBatchConfig telcoItemReader method configuration)
id,mobile_prefix,telco,plan_type
2343,-6496144408,2343,PREPAID
2344,-6498922129,2344,PREPAID
2345,-6501699850,2345,PLN_REINN25
2346,-6504477571,2346,PREPAID
2347,-6507255292,2347,PREPAID
2348,-6510033013,2348,PREPAID
2349,-6512810734,2349,PREPAID
2350,-6515588454,2350,PLN_REINN26
2351,-6518366175,2351,PREPAID
2352,-6521143896,2352,PREPAID
2353,-6523921617,2353,PREPAID
2354,-6526699338,2354,PREPAID
2355,-6529477059,2355,PREPAID
2356,-6532254780,2356,PLN_REINN25
2357,-6535032501,2357,PREPAID
2358,-6537810222,2358,PREPAID
2359,-6540587943,2359,PREPAID
2360,-6543365663,2360,PREPAID
2361,-6546143384,2361,PLN_REINN26
2362,-6548921105,2362,PREPAID
2363,-6551698826,2363,PREPAID
2364,-6554476547,2364,PREPAID
2365,-6557254268,2365,PREPAID
2366,-6560031989,2366,PLN_REINN27
2367,-6562809710,2367,PREPAID
2368,-6565587431,2368,PREPAID
2369,-6568365152,2369,PREPAID
2370,-6571142872,2370,PREPAID
2371,-6573920593,2371,PREPAID
2372,-6576698314,2372,PLN_REINN26
2373,-6579476035,2373,PREPAID
2374,-6582253756,2374,PREPAID
2375,-6585031477,2375,PREPAID
2376,-6587809198,2376,PREPAID
2377,-6590586919,2377,PLN_REINN27
2378,-6593364640,2378,PREPAID
2379,-6596142361,2379,PREPAID
2380,-6598920081,2380,PREPAID
2381,-6601697802,2381,PREPAID
2382,-6604475523,2382,PLN_REINN28
2383,-6607253244,2383,PREPAID
2384,-6610030965,2384,PREPAID
2385,-6612808686,2385,PREPAID
2386,-6615586407,2386,PREPAID
2387,-6618364128,2387,PREPAID
2388,-6621141849,2388,PLN_REINN27
2389,-6623919570,2389,PREPAID
2390,-6626697290,2390,PREPAID
2391,-6629475011,2391,PREPAID
2392,-6632252732,2392,PREPAID
2393,-6635030453,2393,PLN_REINN28
2394,-6637808174,2394,PREPAID
2395,-6640585895,2395,PREPAID
2396,-6643363616,2396,PREPAID
2397,-6646141337,2397,PREPAID
2398,-6648919058,2398,PLN_REINN29
2399,-6651696779,2399,PREPAID
2400,-6654474499,2400,PREPAID
2401,-6657252220,2401,PREPAID
2402,-6660029941,2402,PREPAID
2403,-6662807662,2403,PREPAID
2404,-6665585383,2404,PLN_REINN28
2405,-6668363104,2405,PREPAID
2406,-6671140825,2406,PREPAID
2407,-6673918546,2407,PREPAID
2408,-6676696267,2408,PREPAID
2409,-6679473988,2409,PLN_REINN29
2410,-6682251708,2410,PREPAID
2411,-6685029429,2411,PREPAID
2412,-6687807150,2412,PREPAID
2413,-6690584871,2413,PREPAID
2414,-6693362592,2414,PLN_REINN30
2415,-6696140313,2415,PREPAID
2416,-6698918034,2416,PREPAID
2417,-6701695755,2417,PREPAID
2418,-6704473476,2418,PREPAID
2419,-6707251197,2419,PREPAID
2420,-6710028917,2420,PLN_REINN29
2421,-6712806638,2421,PREPAID
2422,-6715584359,2422,PREPAID
2423,-6718362080,2423,PREPAID
2424,-6721139801,2424,PREPAID
2425,-6723917522,2425,PLN_REINN30
2426,-6726695243,2426,PREPAID
2427,-6729472964,2427,PREPAID
2428,-6732250685,2428,PREPAID
2429,-6735028406,2429,PREPAID
2430,-6737806126,2430,PLN_REINN31
2431,-6740583847,2431,PREPAID
2432,-6743361568,2432,PREPAID
2433,-6746139289,2433,PREPAID
2434,-6748917010,2434,PREPAID
2435,-6751694731,2435,PREPAID
2436,-6754472452,2436,PLN_REINN30
2437,-6757250173,2437,PREPAID
2438,-6760027894,2438,PREPAID
2439,-6762805615,2439,PREPAID
2440,-6765583335,2440,PREPAID
2441,-6768361056,2441,PLN_REINN31
2442,-6771138777,2442,PREPAID
2443,-6773916498,2443,PREPAID
2444,-6776694219,2444,PREPAID
2445,-6779471940,2445,PREPAID
2446,-6782249661,2446,PLN_REINN32
2447,-6785027382,2447,PREPAID
2448,-6787805103,2448,PREPAID
2449,-6790582824,2449,PREPAID
2450,-6793360544,2450,PREPAID
2451,-6796138265,2451,PREPAID
2452,-6798915986,2452,PLN_REINN31
2453,-6801693707,2453,PREPAID
2454,-6804471428,2454,PREPAID
2455,-6807249149,2455,PREPAID
2456,-6810026870,2456,PREPAID
2457,-6812804591,2457,PLN_REINN32
2458,-6815582312,2458,PREPAID
2459,-6818360033,2459,PREPAID
2460,-6821137753,2460,PREPAID
2461,-6823915474,2461,PREPAID
2462,-6826693195,2462,PLN_REINN33
2463,-6829470916,2463,PREPAID
2464,-6832248637,2464,PREPAID
2465,-6835026358,2465,PREPAID
2466,-6837804079,2466,PREPAID
2467,-6840581800,2467,PREPAID
2468,-6843359521,2468,PLN_REINN32
2469,-6846137242,2469,PREPAID
2470,-6848914962,2470,PREPAID
2471,-6851692683,2471,PREPAID
2472,-6854470404,2472,PREPAID
2473,-6857248125,2473,PLN_REINN33
2474,-6860025846,2474,PREPAID
2475,-6862803567,2475,PREPAID
2476,-6865581288,2476,PREPAID
2477,-6868359009,2477,PREPAID
2478,-6871136730,2478,PLN_REINN34
2479,-6873914451,2479,PREPAID
2480,-6876692171,2480,PREPAID
2481,-6879469892,2481,PREPAID
2482,-6882247613,2482,PREPAID
2483,-6885025334,2483,PREPAID
2484,-6887803055,2484,PLN_REINN33
2485,-6890580776,2485,PREPAID
2486,-6893358497,2486,PREPAID
2487,-6896136218,2487,PREPAID
2488,-6898913939,2488,PREPAID
2489,-6901691660,2489,PLN_REINN34
2490,-6904469380,2490,PREPAID
2491,-6907247101,2491,PREPAID
2492,-6910024822,2492,PREPAID
2493,-6912802543,2493,PREPAID
2494,-6915580264,2494,PLN_REINN35
2495,-6918357985,2495,PREPAID
2496,-6921135706,2496,PREPAID
2497,-6923913427,2497,PREPAID
2498,-6926691148,2498,PREPAID
2499,-6929468869,2499,PREPAID
2500,-6932246589,2500,PLN_REINN34
2501,-6935024310,2501,PREPAID
2502,-6937802031,2502,PREPAID
2503,-6940579752,2503,PREPAID
2504,-6943357473,2504,PREPAID
2505,-6946135194,2505,PLN_REINN35
2506,-6948912915,2506,PREPAID
2507,-6951690636,2507,PREPAID
2508,-6954468357,2508,PREPAID
2509,-6957246078,2509,PREPAID
2510,-6960023798,2510,PLN_REINN36
2511,-6962801519,2511,PREPAID
2512,-6965579240,2512,PREPAID
2513,-6968356961,2513,PREPAID
2514,-6971134682,2514,PREPAID
2515,-6973912403,2515,PREPAID
2516,-6976690124,2516,PLN_REINN35
2517,-6979467845,2517,PREPAID
2518,-6982245566,2518,PREPAID
2519,-6985023287,2519,PREPAID
2520,-6987801007,2520,PREPAID
2521,-6990578728,2521,PLN_REINN36
2522,-6993356449,2522,PREPAID
2523,-6996134170,2523,PREPAID
2524,-6998911891,2524,PREPAID
2525,-7001689612,2525,PREPAID
2526,-7004467333,2526,PLN_REINN37
2527,-7007245054,2527,PREPAID
2528,-7010022775,2528,PREPAID
2529,-7012800496,2529,PREPAID
2530,-7015578216,2530,PREPAID
2531,-7018355937,2531,PREPAID
2532,-7021133658,2532,PLN_REINN36
2533,-7023911379,2533,PREPAID
2534,-7026689100,2534,PREPAID
2535,-7029466821,2535,PREPAID
2536,-7032244542,2536,PREPAID
2537,-7035022263,2537,PLN_REINN37
2538,-7037799984,2538,PREPAID
2539,-7040577705,2539,PREPAID
2540,-7043355425,2540,PREPAID
2541,-7046133146,2541,PREPAID
2542,-7048910867,2542,PLN_REINN38
2543,-7051688588,2543,PREPAID
2544,-7054466309,2544,PREPAID
2545,-7057244030,2545,PREPAID
2546,-7060021751,2546,PREPAID
2547,-7062799472,2547,PREPAID
2548,-7065577193,2548,PLN_REINN37
2549,-7068354914,2549,PREPAID
2550,-7071132634,2550,PREPAID
2551,-7073910355,2551,PREPAID
2552,-7076688076,2552,PREPAID
2553,-7079465797,2553,PLN_REINN38
2554,-7082243518,2554,PREPAID
2555,-7085021239,2555,PREPAID
2556,-7087798960,2556,PREPAID
2557,-7090576681,2557,PREPAID
2558,-7093354402,2558,PLN_REINN39
2559,-7096132123,2559,PREPAID
2560,-7098909843,2560,PREPAID
2561,-7101687564,2561,PREPAID
2562,-7104465285,2562,PREPAID
2563,-7107243006,2563,PREPAID
2564,-7110020727,2564,PLN_REINN38
2565,-7112798448,2565,PREPAID
2566,-7115576169,2566,PREPAID
2567,-7118353890,2567,PREPAID
2568,-7121131611,2568,PREPAID
2569,-7123909332,2569,PLN_REINN39
2570,-7126687052,2570,PREPAID
2571,-7129464773,2571,PREPAID
2572,-7132242494,2572,PREPAID
2573,-7135020215,2573,PREPAID
2574,-7137797936,2574,PLN_REINN40
2575,-7140575657,2575,PREPAID
2576,-7143353378,2576,PREPAID
2577,-7146131099,2577,PREPAID
2578,-7148908820,2578,PREPAID
2579,-7151686541,2579,PREPAID
2580,-7154464261,2580,PLN_REINN39
2581,-7157241982,2581,PREPAID
2582,-7160019703,2582,PREPAID
2583,-7162797424,2583,PREPAID
2584,-7165575145,2584,PREPAID
2585,-7168352866,2585,PLN_REINN40
2586,-7171130587,2586,PREPAID
2587,-7173908308,2587,PREPAID
2588,-7176686029,2588,PREPAID
2589,-7179463750,2589,PREPAID
2590,-7182241470,2590,PLN_REINN41
2591,-7185019191,2591,PREPAID
2592,-7187796912,2592,PREPAID
2593,-7190574633,2593,PREPAID
2594,-7193352354,2594,PREPAID
2595,-7196130075,2595,PREPAID
2596,-7198907796,2596,PLN_REINN40
2597,-7201685517,2597,PREPAID
2598,-7204463238,2598,PREPAID
2599,-7207240959,2599,PREPAID
2600,-7210018679,2600,PREPAID
2601,-7212796400,2601,PLN_REINN41
2602,-7215574121,2602,PREPAID
2603,-7218351842,2603,PREPAID
2604,-7221129563,2604,PREPAID
2605,-7223907284,2605,PREPAID
2606,-7226685005,2606,PLN_REINN42
2607,-7229462726,2607,PREPAID
2608,-7232240447,2608,PREPAID
2609,-7235018168,2609,PREPAID
2610,-7237795888,2610,PREPAID
2611,-7240573609,2611,PREPAID
2612,-7243351330,2612,PLN_REINN41
2613,-7246129051,2613,PREPAID
2614,-7248906772,2614,PREPAID
2615,-7251684493,2615,PREPAID
2616,-7254462214,2616,PREPAID
2617,-7257239935,2617,PLN_REINN42
2618,-7260017656,2618,PREPAID
2619,-7262795377,2619,PREPAID
2620,-7265573097,2620,PREPAID
2621,-7268350818,2621,PREPAID
2622,-7271128539,2622,PLN_REINN43
2623,-7273906260,2623,PREPAID
2624,-7276683981,2624,PREPAID
2625,-7279461702,2625,PREPAID
2626,-7282239423,2626,PREPAID
2627,-7285017144,2627,PREPAID
2628,-7287794865,2628,PLN_REINN42
2629,-7290572586,2629,PREPAID
2630,-7293350306,2630,PREPAID
2631,-7296128027,2631,PREPAID
2632,-7298905748,2632,PREPAID
2633,-7301683469,2633,PLN_REINN43
2634,-7304461190,2634,PREPAID
2635,-7307238911,2635,PREPAID
2636,-7310016632,2636,PREPAID
2637,-7312794353,2637,PREPAID
2638,-7315572074,2638,PLN_REINN44
2639,-7318349795,2639,PREPAID
2640,-7321127515,2640,PREPAID
2641,-7323905236,2641,PREPAID
2642,-7326682957,2642,PREPAID
2643,-7329460678,2643,PREPAID
2644,-7332238399,2644,PLN_REINN43
2645,-7335016120,2645,PREPAID
2646,-7337793841,2646,PREPAID
2647,-7340571562,2647,PREPAID
2648,-7343349283,2648,PREPAID
2649,-7346127004,2649,PLN_REINN44
2650,-7348904724,2650,PREPAID
2651,-7351682445,2651,PREPAID
2652,-7354460166,2652,PREPAID
2653,-7357237887,2653,PREPAID
2654,-7360015608,2654,PLN_REINN45
2655,-7362793329,2655,PREPAID
2656,-7365571050,2656,PREPAID
2657,-7368348771,2657,PREPAID
2658,-7371126492,2658,PREPAID
2659,-7373904213,2659,PREPAID
2660,-7376681933,2660,PLN_REINN44
2661,-7379459654,2661,PREPAID
2662,-7382237375,2662,PREPAID
2663,-7385015096,2663,PREPAID
2664,-7387792817,2664,PREPAID
2665,-7390570538,2665,PLN_REINN45
2666,-7393348259,2666,PREPAID
2667,-7396125980,2667,PREPAID
2668,-7398903701,2668,PREPAID
2669,-7401681422,2669,PREPAID
2670,-7404459142,2670,PLN_REINN46
2671,-7407236863,2671,PREPAID
2672,-7410014584,2672,PREPAID
2673,-7412792305,2673,PREPAID
2674,-7415570026,2674,PREPAID
2675,-7418347747,2675,PREPAID
2676,-7421125468,2676,PLN_REINN45
2677,-7423903189,2677,PREPAID
2678,-7426680910,2678,PREPAID
2679,-7429458631,2679,PREPAID
2680,-7432236351,2680,PREPAID
2681,-7435014072,2681,PLN_REINN46
2682,-7437791793,2682,PREPAID
2683,-7440569514,2683,PREPAID
2684,-7443347235,2684,PREPAID
2685,-7446124956,2685,PREPAID
2686,-7448902677,2686,PLN_REINN47
2687,-7451680398,2687,PREPAID
2688,-7454458119,2688,PREPAID
2689,-7457235840,2689,PREPAID
2690,-7460013560,2690,PREPAID
2691,-7462791281,2691,PREPAID
2692,-7465569002,2692,PLN_REINN46
2693,-7468346723,2693,PREPAID
2694,-7471124444,2694,PREPAID
2695,-7473902165,2695,PREPAID
2696,-7476679886,2696,PREPAID
2697,-7479457607,2697,PLN_REINN47
2698,-7482235328,2698,PREPAID
2699,-7485013049,2699,PREPAID
2700,-7487790769,2700,PREPAID
2701,-7490568490,2701,PREPAID
2702,-7493346211,2702,PLN_REINN48
2703,-7496123932,2703,PREPAID
2704,-7498901653,2704,PREPAID
2705,-7501679374,2705,PREPAID
2706,-7504457095,2706,PREPAID
2707,-7507234816,2707,PREPAID
2708,-7510012537,2708,PLN_REINN47
2709,-7512790258,2709,PREPAID
2710,-7515567978,2710,PREPAID
2711,-7518345699,2711,PREPAID
2712,-7521123420,2712,PREPAID
2713,-7523901141,2713,PLN_REINN48
2714,-7526678862,2714,PREPAID
2715,-7529456583,2715,PREPAID
2716,-7532234304,2716,PREPAID
2717,-7535012025,2717,PREPAID
2718,-7537789746,2718,PLN_REINN49
2719,-7540567467,2719,PREPAID
2720,-7543345187,2720,PREPAID
2721,-7546122908,2721,PREPAID
2722,-7548900629,2722,PREPAID
2723,-7551678350,2723,PREPAID
2724,-7554456071,2724,PLN_REINN48
2725,-7557233792,2725,PREPAID
2726,-7560011513,2726,PREPAID
2727,-7562789234,2727,PREPAID
2728,-7565566955,2728,PREPAID
2729,-7568344676,2729,PLN_REINN49
2730,-7571122396,2730,PREPAID
2731,-7573900117,2731,PREPAID
2732,-7576677838,2732,PREPAID
2733,-7579455559,2733,PREPAID
2734,-7582233280,2734,PLN_REINN50
2735,-7585011001,2735,PREPAID
2736,-7587788722,2736,PREPAID
2737,-7590566443,2737,PREPAID
2738,-7593344164,2738,PREPAID
2739,-7596121885,2739,PREPAID
2740,-7598899605,2740,PLN_REINN49
2741,-7601677326,2741,PREPAID
2742,-7604455047,2742,PREPAID
2743,-7607232768,2743,PREPAID
2744,-7610010489,2744,PREPAID
2745,-7612788210,2745,PLN_REINN50
2746,-7615565931,2746,PREPAID
2747,-7618343652,2747,PREPAID
2748,-7621121373,2748,PREPAID
2749,-7623899094,2749,PREPAID
2750,-7626676814,2750,PLN_REINN51
2751,-7629454535,2751,PREPAID
2752,-7632232256,2752,PREPAID
2753,-7635009977,2753,PREPAID
2754,-7637787698,2754,PREPAID
2755,-7640565419,2755,PREPAID
2756,-7643343140,2756,PLN_REINN50
2757,-7646120861,2757,PREPAID
2758,-7648898582,2758,PREPAID
2759,-7651676303,2759,PREPAID
2760,-7654454023,2760,PREPAID
2761,-7657231744,2761,PLN_REINN51
2762,-7660009465,2762,PREPAID
2763,-7662787186,2763,PREPAID
2764,-7665564907,2764,PREPAID
2765,-7668342628,2765,PREPAID
2766,-7671120349,2766,PLN_REINN52
2767,-7673898070,2767,PREPAID
2768,-7676675791,2768,PREPAID
2769,-7679453512,2769,PREPAID
2770,-7682231232,2770,PREPAID
2771,-7685008953,2771,PREPAID
2772,-7687786674,2772,PLN_REINN51
2773,-7690564395,2773,PREPAID
2774,-7693342116,2774,PREPAID
2775,-7696119837,2775,PREPAID
2776,-7698897558,2776,PREPAID
2777,-7701675279,2777,PLN_REINN52
2778,-7704453000,2778,PREPAID
2779,-7707230721,2779,PREPAID
2780,-7710008441,2780,PREPAID
2781,-7712786162,2781,PREPAID
2782,-7715563883,2782,PLN_REINN53
2783,-7718341604,2783,PREPAID
2784,-7721119325,2784,PREPAID
2785,-7723897046,2785,PREPAID
2786,-7726674767,2786,PREPAID
2787,-7729452488,2787,PREPAID
2788,-7732230209,2788,PLN_REINN52
2789,-7735007930,2789,PREPAID
2790,-7737785650,2790,PREPAID
2791,-7740563371,2791,PREPAID
2792,-7743341092,2792,PREPAID
2793,-7746118813,2793,PLN_REINN53
2794,-7748896534,2794,PREPAID
2795,-7751674255,2795,PREPAID
2796,-7754451976,2796,PREPAID
2797,-7757229697,2797,PREPAID
2798,-7760007418,2798,PLN_REINN54
2799,-7762785139,2799,PREPAID
2800,-7765562859,2800,PREPAID
2801,-7768340580,2801,PREPAID
2802,-7771118301,2802,PREPAID
2803,-7773896022,2803,PREPAID
2804,-7776673743,2804,PLN_REINN53
2805,-7779451464,2805,PREPAID
2806,-7782229185,2806,PREPAID
2807,-7785006906,2807,PREPAID
2808,-7787784627,2808,PREPAID
2809,-7790562348,2809,PLN_REINN54
2810,-7793340068,2810,PREPAID
2811,-7796117789,2811,PREPAID
2812,-7798895510,2812,PREPAID
2813,-7801673231,2813,PREPAID
2814,-7804450952,2814,PLN_REINN55
2815,-7807228673,2815,PREPAID
2816,-7810006394,2816,PREPAID
2817,-7812784115,2817,PREPAID
2818,-7815561836,2818,PREPAID
2819,-7818339557,2819,PREPAID
2820,-7821117277,2820,PLN_REINN54
2821,-7823894998,2821,PREPAID
2822,-7826672719,2822,PREPAID
2823,-7829450440,2823,PREPAID
2824,-7832228161,2824,PREPAID
2825,-7835005882,2825,PLN_REINN55
2826,-7837783603,2826,PREPAID
2827,-7840561324,2827,PREPAID
2828,-7843339045,2828,PREPAID
2829,-7846116766,2829,PREPAID
2830,-7848894486,2830,PLN_REINN56
2831,-7851672207,2831,PREPAID
2832,-7854449928,2832,PREPAID
2833,-7857227649,2833,PREPAID
2834,-7860005370,2834,PREPAID
2835,-7862783091,2835,PREPAID
2836,-7865560812,2836,PLN_REINN55
2837,-7868338533,2837,PREPAID
2838,-7871116254,2838,PREPAID
2839,-7873893975,2839,PREPAID
2840,-7876671695,2840,PREPAID
2841,-7879449416,2841,PLN_REINN56
2842,-7882227137,2842,PREPAID
2843,-7885004858,2843,PREPAID
2844,-7887782579,2844,PREPAID
2845,-7890560300,2845,PREPAID
2846,-7893338021,2846,PLN_REINN57
2847,-7896115742,2847,PREPAID
2848,-7898893463,2848,PREPAID
2849,-7901671184,2849,PREPAID
2850,-7904448904,2850,PREPAID
2851,-7907226625,2851,PREPAID
2852,-7910004346,2852,PLN_REINN56
2853,-7912782067,2853,PREPAID
2854,-7915559788,2854,PREPAID
2855,-7918337509,2855,PREPAID
2856,-7921115230,2856,PREPAID
2857,-7923892951,2857,PLN_REINN57
2858,-7926670672,2858,PREPAID
2859,-7929448393,2859,PREPAID
2860,-7932226113,2860,PREPAID
2861,-7935003834,2861,PREPAID
2862,-7937781555,2862,PLN_REINN58
2863,-7940559276,2863,PREPAID
2864,-7943336997,2864,PREPAID
2865,-7946114718,2865,PREPAID
2866,-7948892439,2866,PREPAID
2867,-7951670160,2867,PREPAID
2868,-7954447881,2868,PLN_REINN57
2869,-7957225602,2869,PREPAID
2870,-7960003322,2870,PREPAID
2871,-7962781043,2871,PREPAID
2872,-7965558764,2872,PREPAID
2873,-7968336485,2873,PLN_REINN58
2874,-7971114206,2874,PREPAID
2875,-7973891927,2875,PREPAID
2876,-7976669648,2876,PREPAID
2877,-7979447369,2877,PREPAID
2878,-7982225090,2878,PLN_REINN59
2879,-7985002811,2879,PREPAID
2880,-7987780531,2880,PREPAID
2881,-7990558252,2881,PREPAID
2882,-7993335973,2882,PREPAID
2883,-7996113694,2883,PREPAID
2884,-7998891415,2884,PLN_REINN58
2885,-8001669136,2885,PREPAID
2886,-8004446857,2886,PREPAID
2887,-8007224578,2887,PREPAID
2888,-8010002299,2888,PREPAID
2889,-8012780020,2889,PLN_REINN59
2890,-8015557740,2890,PREPAID
2891,-8018335461,2891,PREPAID
2892,-8021113182,2892,PREPAID
2893,-8023890903,2893,PREPAID
2894,-8026668624,2894,PLN_REINN60
2895,-8029446345,2895,PREPAID
2896,-8032224066,2896,PREPAID
2897,-8035001787,2897,PREPAID
2898,-8037779508,2898,PREPAID
2899,-8040557229,2899,PREPAID
2900,-8043334949,2900,PLN_REINN59
2901,-8046112670,2901,PREPAID
2902,-8048890391,2902,PREPAID
2903,-8051668112,2903,PREPAID
2904,-8054445833,2904,PREPAID
2905,-8057223554,2905,PLN_REINN60
2906,-8060001275,2906,PREPAID
2907,-8062778996,2907,PREPAID
2908,-8065556717,2908,PREPAID
2909,-8068334438,2909,PREPAID
2910,-8071112158,2910,PLN_REINN61
2911,-8073889879,2911,PREPAID
2912,-8076667600,2912,PREPAID
2913,-8079445321,2913,PREPAID
2914,-8082223042,2914,PREPAID
2915,-8085000763,2915,PREPAID
2916,-8087778484,2916,PLN_REINN60
2917,-8090556205,2917,PREPAID
2918,-8093333926,2918,PREPAID
2919,-8096111647,2919,PREPAID
2920,-8098889367,2920,PREPAID
2921,-8101667088,2921,PLN_REINN61
2922,-8104444809,2922,PREPAID
2923,-8107222530,2923,PREPAID
2924,-8110000251,2924,PREPAID
2925,-8112777972,2925,PREPAID
2926,-8115555693,2926,PLN_REINN62
2927,-8118333414,2927,PREPAID
2928,-8121111135,2928,PREPAID
2929,-8123888856,2929,PREPAID
2930,-8126666576,2930,PREPAID
2931,-8129444297,2931,PREPAID
2932,-8132222018,2932,PLN_REINN61
2933,-8134999739,2933,PREPAID
2934,-8137777460,2934,PREPAID
2935,-8140555181,2935,PREPAID
2936,-8143332902,2936,PREPAID
2937,-8146110623,2937,PLN_REINN62
2938,-8148888344,2938,PREPAID
2939,-8151666065,2939,PREPAID
2940,-8154443785,2940,PREPAID
2941,-8157221506,2941,PREPAID
2942,-8159999227,2942,PLN_REINN63
2943,-8162776948,2943,PREPAID
2944,-8165554669,2944,PREPAID
2945,-8168332390,2945,PREPAID
2946,-8171110111,2946,PREPAID
2947,-8173887832,2947,PREPAID
2948,-8176665553,2948,PLN_REINN62
2949,-8179443274,2949,PREPAID
2950,-8182220994,2950,PREPAID
2951,-8184998715,2951,PREPAID
2952,-8187776436,2952,PREPAID
2953,-8190554157,2953,PLN_REINN63
2954,-8193331878,2954,PREPAID
2955,-8196109599,2955,PREPAID
2956,-8198887320,2956,PREPAID
2957,-8201665041,2957,PREPAID
2958,-8204442762,2958,PLN_REINN64
2959,-8207220483,2959,PREPAID
2960,-8209998203,2960,PREPAID
2961,-8212775924,2961,PREPAID
2962,-8215553645,2962,PREPAID
2963,-8218331366,2963,PREPAID
2964,-8221109087,2964,PLN_REINN63
2965,-8223886808,2965,PREPAID
2966,-8226664529,2966,PREPAID
2967,-8229442250,2967,PREPAID
2968,-8232219971,2968,PREPAID
2969,-8234997692,2969,PLN_REINN64
2970,-8237775412,2970,PREPAID
2971,-8240553133,2971,PREPAID
2972,-8243330854,2972,PREPAID
2973,-8246108575,2973,PREPAID
2974,-8248886296,2974,PLN_REINN65
2975,-8251664017,2975,PREPAID
2976,-8254441738,2976,PREPAID
2977,-8257219459,2977,PREPAID
2978,-8259997180,2978,PREPAID
2979,-8262774901,2979,PREPAID
2980,-8265552621,2980,PLN_REINN64
2981,-8268330342,2981,PREPAID
2982,-8271108063,2982,PREPAID
2983,-8273885784,2983,PREPAID
2984,-8276663505,2984,PREPAID
2985,-8279441226,2985,PLN_REINN65
2986,-8282218947,2986,PREPAID
2987,-8284996668,2987,PREPAID
2988,-8287774389,2988,PREPAID
2989,-8290552110,2989,PREPAID
2990,-8293329830,2990,PLN_REINN66
2991,-8296107551,2991,PREPAID
2992,-8298885272,2992,PREPAID
2993,-8301662993,2993,PREPAID
2994,-8304440714,2994,PREPAID
2995,-8307218435,2995,PREPAID
2996,-8309996156,2996,PLN_REINN65
2997,-8312773877,2997,PREPAID
2998,-8315551598,2998,PREPAID
2999,-8318329319,2999,PREPAID
3000,-8321107039,3000,PREPAID
3001,-8323884760,3001,PREPAID
3002,-8326662481,3002,PREPAID
3003,-8329440202,3003,PLN_REINN4
3004,-8332217923,3004,PREPAID
3005,-8334995644,3005,PREPAID
3006,-8337773365,3006,PREPAID
3007,-8340551086,3007,PREPAID
3008,-8343328807,3008,PLN_REINN5
3009,-8346106528,3009,PREPAID
3010,-8348884248,3010,PREPAID
3011,-8351661969,3011,PREPAID
3012,-8354439690,3012,PREPAID
3013,-8357217411,3013,PLN_REINN6
3014,-8359995132,3014,PREPAID
3015,-8362772853,3015,PREPAID
3016,-8365550574,3016,PREPAID
3017,-8368328295,3017,PREPAID
3018,-8371106016,3018,PREPAID
3019,-8373883737,3019,PLN_REINN5
3020,-8376661457,3020,PREPAID
3021,-8379439178,3021,PREPAID
3022,-8382216899,3022,PREPAID
3023,-8384994620,3023,PREPAID
3024,-8387772341,3024,PLN_REINN6
3025,-8390550062,3025,PREPAID
3026,-8393327783,3026,PREPAID
3027,-8396105504,3027,PREPAID
3028,-8398883225,3028,PREPAID
3029,-8401660946,3029,PLN_REINN7
3030,-8404438666,3030,PREPAID
3031,-8407216387,3031,PREPAID
3032,-8409994108,3032,PREPAID
3033,-8412771829,3033,PREPAID
3034,-8415549550,3034,PREPAID
3035,-8418327271,3035,PLN_REINN6
3036,-8421104992,3036,PREPAID
3037,-8423882713,3037,PREPAID
3038,-8426660434,3038,PREPAID
3039,-8429438155,3039,PREPAID
3040,-8432215875,3040,PLN_REINN7
3041,-8434993596,3041,PREPAID
3042,-8437771317,3042,PREPAID
3043,-8440549038,3043,PREPAID
3044,-8443326759,3044,PREPAID
3045,-8446104480,3045,PLN_REINN8
3046,-8448882201,3046,PREPAID
3047,-8451659922,3047,PREPAID
3048,-8454437643,3048,PREPAID
3049,-8457215364,3049,PREPAID
3050,-8459993084,3050,PREPAID
3051,-8462770805,3051,PLN_REINN7
3052,-8465548526,3052,PREPAID
3053,-8468326247,3053,PREPAID
3054,-8471103968,3054,PREPAID
3055,-8473881689,3055,PREPAID
3056,-8476659410,3056,PLN_REINN8
3057,-8479437131,3057,PREPAID
3058,-8482214852,3058,PREPAID
3059,-8484992573,3059,PREPAID
3060,-8487770293,3060,PREPAID
3061,-8490548014,3061,PLN_REINN9
3062,-8493325735,3062,PREPAID
3063,-8496103456,3063,PREPAID
3064,-8498881177,3064,PREPAID
3065,-8501658898,3065,PREPAID
3066,-8504436619,3066,PREPAID
3067,-8507214340,3067,PLN_REINN8
3068,-8509992061,3068,PREPAID
3069,-8512769782,3069,PREPAID
3070,-8515547502,3070,PREPAID
3071,-8518325223,3071,PREPAID
3072,-8521102944,3072,PLN_REINN9
3073,-8523880665,3073,PREPAID
3074,-8526658386,3074,PREPAID
3075,-8529436107,3075,PREPAID
3076,-8532213828,3076,PREPAID
3077,-8534991549,3077,PLN_REINN10
3078,-8537769270,3078,PREPAID
3079,-8540546991,3079,PREPAID
3080,-8543324711,3080,PREPAID
3081,-8546102432,3081,PREPAID
3082,-8548880153,3082,PREPAID
3083,-8551657874,3083,PLN_REINN9
3084,-8554435595,3084,PREPAID
3085,-8557213316,3085,PREPAID
3086,-8559991037,3086,PREPAID
3087,-8562768758,3087,PREPAID
3088,-8565546479,3088,PLN_REINN10
3089,-8568324200,3089,PREPAID
3090,-8571101920,3090,PREPAID
3091,-8573879641,3091,PREPAID
3092,-8576657362,3092,PREPAID
